customer_uuid,product_code,activation_date,status,balance,credit_limit,interest_rate
8aece956-065a-4918-b496-b003d5ce2f20,DI001,2024-11-07,Active,,,1.72
3869d8e2-b7a5-44e4-bb0b-bab1ae720fcc,DI002,2025-10-05,Active,,,2.21
3869d8e2-b7a5-44e4-bb0b-bab1ae720fcc,DIN002,2025-02-17,Active,,,0.92
7334d4f7-64d3-4a11-90b3-d0f9fd1fd07b,DL002,2025-07-30,Active,,13089.89,3.03
7334d4f7-64d3-4a11-90b3-d0f9fd1fd07b,DS001,2024-06-29,Active,93785.04,,0.87
5e4c4fd1-4623-43a9-b2f8-dbabb462e3e8,DS001,2025-05-01,Active,372198.65,,3.72
5e4c4fd1-4623-43a9-b2f8-dbabb462e3e8,DL002,2025-04-12,Active,,173795.21,3.57
9f2ce94b-3c7c-408d-83f1-9194145c2a73,DIN001,2025-03-26,Inactive,,,2.56
9f2ce94b-3c7c-408d-83f1-9194145c2a73,DS002,2025-04-21,Active,278173.51,,3.36
44266747-36c5-428d-99d8-8d91f8bf1731,DL001,2024-09-11,Inactive,,291631.23,4.03
44266747-36c5-428d-99d8-8d91f8bf1731,DS001,2024-12-02,Inactive,42792.12,,2.64
9ea556aa-61ee-4c5b-9eef-580f9c07a751,DL002,2025-02-04,Active,,85857.78,1.72
48523092-6dfd-41c1-84ce-c5a6bc0005f7,DI001,2023-11-17,Active,,,2.51
48523092-6dfd-41c1-84ce-c5a6bc0005f7,DL002,2025-04-30,Active,,277678.3,2.79
1cf10396-6db0-41d3-bd78-321dc407b0ea,DIN002,2024-09-18,Active,,,1.2
1cf10396-6db0-41d3-bd78-321dc407b0ea,DS001,2025-05-02,Active,499118.77,,1.88
1cf10396-6db0-41d3-bd78-321dc407b0ea,DI002,2024-02-21,Active,,,0.54
abf7db0e-0025-46f4-8e57-900ee72db559,DL002,2025-10-09,Active,,88982.11,0.56
abf7db0e-0025-46f4-8e57-900ee72db559,DI001,2024-11-09,Active,,,4.88
abf7db0e-0025-46f4-8e57-900ee72db559,DS001,2025-02-11,Active,173327.05,,2.3
475f6ff7-d71d-475a-a737-89fe1c62a050,DI001,2024-05-08,Active,,,1.59
475f6ff7-d71d-475a-a737-89fe1c62a050,DIN001,2025-02-21,Active,,,3.3
82a16387-518d-40ce-9116-3abb9315f50e,DS001,2024-10-02,Active,86203.47,,2.97
82a16387-518d-40ce-9116-3abb9315f50e,DI002,2024-10-29,Active,,,1.98
82a16387-518d-40ce-9116-3abb9315f50e,DL002,2025-03-30,Active,,243966.37,4.28
966a0107-52c0-4dc9-8e22-d26306092d5f,DI002,2023-12-16,Inactive,,,2.23
966a0107-52c0-4dc9-8e22-d26306092d5f,DS002,2024-08-06,Active,344446.09,,0.87
1f0f6516-716e-44c4-bb98-f1b57483adc7,DI002,2024-03-30,Active,,,2.03
1f0f6516-716e-44c4-bb98-f1b57483adc7,DL001,2024-06-28,Active,,225250.87,3.17
1f0f6516-716e-44c4-bb98-f1b57483adc7,DIN002,2024-09-14,Active,,,3.21
45eb6a3b-aae5-455d-8559-4cec88488106,DIN001,2025-08-21,Active,,,1.28
45eb6a3b-aae5-455d-8559-4cec88488106,DS001,2025-06-09,Active,324340.83,,1.8
a590d9c0-f7be-48ee-8d86-b6a22d1da9da,DIN002,2024-02-05,Active,,,3.92
8e67fdcc-4726-4441-a314-cde50121630b,DS001,2025-05-10,Active,328610.24,,2.75
5db7ca75-3ab0-4a3f-bf89-19e93bb1e2d1,DIN001,2024-08-27,Active,,,2.52
5db7ca75-3ab0-4a3f-bf89-19e93bb1e2d1,DIN002,2024-08-13,Active,,,3.49
5db7ca75-3ab0-4a3f-bf89-19e93bb1e2d1,DI001,2025-10-08,Active,,,3.15
43ef1cc7-fd4c-4805-bd30-853423d461fe,DS001,2023-12-15,Active,351738.22,,1.83
43ef1cc7-fd4c-4805-bd30-853423d461fe,DIN001,2025-01-22,Inactive,,,4.88
c3cf0539-eed9-4df0-b0f0-8e0cc9cf42fa,DS001,2024-01-29,Active,358274.85,,1.23
2051acef-097a-4e10-b6fe-bc0e7ecddbaf,DI001,2024-01-31,Active,,,3.19
f29f1475-5ed2-47bc-a8ff-1f6ad6115161,DS002,2024-04-16,Active,188334.76,,2.5
f29f1475-5ed2-47bc-a8ff-1f6ad6115161,DI002,2024-01-01,Active,,,2.84
33a25bcb-f5a6-4d2f-b7bc-cef139838b9e,DI002,2024-04-17,Inactive,,,4.48
33a25bcb-f5a6-4d2f-b7bc-cef139838b9e,DI001,2025-05-14,Active,,,3.06
33a25bcb-f5a6-4d2f-b7bc-cef139838b9e,DIN002,2024-05-23,Active,,,4.25
687213f9-8d60-4936-8380-2b708d03c91e,DI002,2024-01-19,Active,,,0.77
687213f9-8d60-4936-8380-2b708d03c91e,DS002,2024-10-21,Active,379218.27,,1.56
687213f9-8d60-4936-8380-2b708d03c91e,DIN002,2025-07-08,Active,,,3.49
43376faf-81bc-4eb4-9788-3d7dc8800385,DI001,2025-06-10,Active,,,4.73
43376faf-81bc-4eb4-9788-3d7dc8800385,DIN001,2024-07-25,Active,,,1.64
3a4ea13a-18a5-4432-9a28-510c6e72aa39,DS002,2025-01-01,Inactive,197190.66,,0.95
3a4ea13a-18a5-4432-9a28-510c6e72aa39,DIN002,2024-08-08,Active,,,2.31
3a4ea13a-18a5-4432-9a28-510c6e72aa39,DL002,2023-12-04,Active,,26440.66,1.38
1652142c-4b6e-49d5-8227-e56b04741ebc,DI002,2024-07-05,Inactive,,,3.88
680c543e-09c6-4178-8277-8d4b4bd30a90,DS002,2025-02-18,Active,254313.77,,1.15
f004e897-a15b-4e18-afb0-64065f4b1a97,DI001,2025-08-07,Active,,,2.89
691d4e6e-8204-4a61-bda2-060b0f6414d0,DS002,2024-01-22,Active,106738.8,,1.51
9f8a899e-14fb-4eda-a26d-13c385075327,DS002,2023-11-15,Active,368880.69,,2.08
9f8a899e-14fb-4eda-a26d-13c385075327,DI001,2025-05-20,Active,,,1.22
9fdd7b16-7a95-41a3-9bfb-8e36db076a43,DL002,2024-03-28,Active,,295328.85,1.32
9fdd7b16-7a95-41a3-9bfb-8e36db076a43,DL001,2025-05-05,Active,,184632.4,1.1
08306541-f760-4880-a41a-dd896b366b20,DI001,2024-06-05,Inactive,,,4.52
bdd4b02d-4494-42cb-9352-7b167c44ea59,DL002,2025-05-20,Active,,64562.88,3.17
bdd4b02d-4494-42cb-9352-7b167c44ea59,DS001,2024-03-15,Active,372760.83,,3.45
bdd4b02d-4494-42cb-9352-7b167c44ea59,DIN002,2023-12-12,Inactive,,,0.78
5bd67797-eff1-48bb-ae01-422f439c7bdd,DS001,2024-09-19,Active,401755.17,,2.34
5bd67797-eff1-48bb-ae01-422f439c7bdd,DL002,2024-01-15,Active,,100737.81,1.27
5bd67797-eff1-48bb-ae01-422f439c7bdd,DI001,2024-02-27,Inactive,,,3.61
bec21aef-cdf1-4171-9586-37c847729481,DI001,2024-10-11,Active,,,4.35
bec21aef-cdf1-4171-9586-37c847729481,DS001,2024-09-22,Active,258047.18,,1.31
14fec57c-2e54-4003-ae21-c6ac0300e244,DL001,2024-05-06,Inactive,,155805.95,0.6
14fec57c-2e54-4003-ae21-c6ac0300e244,DS002,2024-03-26,Active,165029.33,,4.41
14fec57c-2e54-4003-ae21-c6ac0300e244,DS001,2025-05-05,Active,18290.54,,0.93
972c8583-d062-40e3-b56a-d6515727bd83,DS001,2025-09-14,Inactive,126879.85,,1.33
972c8583-d062-40e3-b56a-d6515727bd83,DL002,2025-02-04,Active,,184144.12,4.96
972c8583-d062-40e3-b56a-d6515727bd83,DL001,2024-07-06,Active,,246562.71,2.04
afa9d02c-9e4c-4be7-b3b0-e73d5e516bf8,DIN002,2024-11-21,Active,,,0.67
afa9d02c-9e4c-4be7-b3b0-e73d5e516bf8,DL002,2024-07-08,Active,,60185.84,1.49
afa9d02c-9e4c-4be7-b3b0-e73d5e516bf8,DS002,2024-07-18,Active,21947.63,,1.32
59f1edb5-37d2-4891-bd6d-56675c9dc7fb,DIN001,2024-07-11,Active,,,2.6
59f1edb5-37d2-4891-bd6d-56675c9dc7fb,DI002,2024-01-23,Active,,,4.52
58039efe-212e-4cb4-a5d3-47cc0408b4fd,DL002,2025-04-24,Active,,220614.36,1.49
57e9d9b4-9f5e-4600-a5e2-b390ab8980e8,DL002,2024-06-22,Active,,254186.8,1.9
7c8e5872-cb8c-4c4f-a0ec-6c270e47f97f,DL002,2023-12-17,Active,,102241.17,2.81
7c8e5872-cb8c-4c4f-a0ec-6c270e47f97f,DI002,2025-04-04,Inactive,,,2.96
20c794b5-5a1e-4f7a-bc46-dad8c6534f9d,DIN002,2025-08-05,Active,,,1.27
c9253dd3-1864-4df3-b5fc-6eeb31e79cbe,DIN001,2025-03-26,Active,,,2.9
c9253dd3-1864-4df3-b5fc-6eeb31e79cbe,DI001,2025-03-04,Inactive,,,3.96
c9253dd3-1864-4df3-b5fc-6eeb31e79cbe,DL002,2024-10-27,Active,,284340.62,1.47
d73c5764-e610-47dc-a101-c4f7b82fe44f,DI001,2024-10-10,Inactive,,,3.12
83e23e85-b6ea-4139-a2ed-368014a34cec,DL002,2023-10-29,Active,,18574.56,2.35
83e23e85-b6ea-4139-a2ed-368014a34cec,DIN001,2024-06-14,Active,,,2.08
36a31469-651a-4d17-82d1-f996d2b57f03,DI002,2024-03-11,Active,,,3.06
36a31469-651a-4d17-82d1-f996d2b57f03,DS001,2024-05-25,Inactive,179616.71,,3.16
36a31469-651a-4d17-82d1-f996d2b57f03,DL001,2024-02-21,Inactive,,181041.65,0.99
809fd45a-dad2-4316-9a83-ca47d50ef924,DL001,2024-06-19,Active,,156158.7,1.32
809fd45a-dad2-4316-9a83-ca47d50ef924,DIN002,2025-02-20,Inactive,,,4.08
b6d6e920-5a87-4212-b988-16f2e5d23d41,DS001,2025-07-27,Active,296930.96,,1.26
b6d6e920-5a87-4212-b988-16f2e5d23d41,DIN001,2024-12-09,Active,,,4.14
55923a91-7f54-484e-8023-120af753df39,DIN001,2025-01-25,Active,,,2.98
55923a91-7f54-484e-8023-120af753df39,DS001,2024-09-19,Active,206963.77,,1.67
f3fafbb6-fdd5-4d0f-964c-a2c1164d99cb,DIN001,2025-01-23,Active,,,3.88
f610350b-76f5-4b65-b8cf-3f6ac129ce67,DI002,2024-11-15,Active,,,1.84
b5193bea-ec1d-4d06-8a69-610e5994bd7b,DIN001,2025-04-13,Inactive,,,2.17
b5193bea-ec1d-4d06-8a69-610e5994bd7b,DI001,2024-06-19,Inactive,,,2.12
b5193bea-ec1d-4d06-8a69-610e5994bd7b,DS001,2024-06-11,Active,364613.96,,1.36
2165ce36-39a6-4f82-bf61-fc18b2254d99,DIN002,2024-07-27,Inactive,,,1.9
2165ce36-39a6-4f82-bf61-fc18b2254d99,DL002,2024-02-02,Active,,150840.57,1.87
09552c24-fa98-42cc-861b-964a5ef4f569,DI002,2024-07-15,Active,,,4.89
09552c24-fa98-42cc-861b-964a5ef4f569,DIN001,2024-07-26,Active,,,2.39
09552c24-fa98-42cc-861b-964a5ef4f569,DIN002,2024-06-03,Active,,,0.77
dfc51250-698a-46d1-b95f-e6182467b65d,DI002,2025-01-15,Active,,,4.32
936b8b22-6479-45d1-bea3-c7b34897c6b4,DI001,2025-03-01,Inactive,,,4.83
936b8b22-6479-45d1-bea3-c7b34897c6b4,DS002,2025-07-25,Active,418486.6,,0.7
0e9cd25a-65d8-4a4c-ab0a-7b849b63731e,DI001,2024-01-06,Active,,,3.27
0e9cd25a-65d8-4a4c-ab0a-7b849b63731e,DS002,2024-11-05,Active,252411.01,,0.92
8361339c-debe-45aa-a0e0-aee7faf64908,DIN002,2025-07-05,Active,,,0.91
8361339c-debe-45aa-a0e0-aee7faf64908,DI002,2025-04-18,Active,,,2.9
02a569fc-e229-48cb-8547-829aff38e24e,DI002,2025-06-20,Active,,,4.62
02a569fc-e229-48cb-8547-829aff38e24e,DS002,2025-06-04,Active,368805.69,,0.85
02a569fc-e229-48cb-8547-829aff38e24e,DIN001,2024-12-01,Inactive,,,1.64
65dab531-190d-4c47-ae0e-317d50563fa8,DI001,2025-06-16,Active,,,4.21
65dab531-190d-4c47-ae0e-317d50563fa8,DS002,2023-12-05,Active,240435.2,,0.91
04023dec-37ba-4d78-aa78-bf8a93377c58,DI002,2024-02-23,Active,,,3.56
04023dec-37ba-4d78-aa78-bf8a93377c58,DIN001,2024-08-30,Active,,,0.91
a1cc4bfe-effd-4a95-9d1e-b5b104f3bf0c,DI001,2024-04-16,Active,,,0.63
a1cc4bfe-effd-4a95-9d1e-b5b104f3bf0c,DL002,2024-06-30,Inactive,,137778.93,0.76
a1cc4bfe-effd-4a95-9d1e-b5b104f3bf0c,DS001,2025-01-31,Active,479698.51,,0.65
5f654813-d5ba-489e-9f8c-b53554bd13cf,DI002,2025-06-13,Active,,,3.96
5f654813-d5ba-489e-9f8c-b53554bd13cf,DL002,2024-06-12,Active,,185926.32,4.48
5f654813-d5ba-489e-9f8c-b53554bd13cf,DL001,2024-10-31,Inactive,,288531.18,4.73
b54a31ba-4ac8-427e-ba75-1921283348ea,DIN002,2024-06-13,Active,,,4.24
b54a31ba-4ac8-427e-ba75-1921283348ea,DI002,2023-10-19,Active,,,2.26
115f37a4-a990-4f31-8ae8-c091dd013a91,DI002,2024-03-15,Active,,,4.59
115f37a4-a990-4f31-8ae8-c091dd013a91,DI001,2023-11-02,Active,,,4.27
3884a5fb-1f5a-41ec-8cd4-5989dd87edaa,DS001,2024-07-03,Active,484455.42,,2.08
3884a5fb-1f5a-41ec-8cd4-5989dd87edaa,DL001,2024-01-22,Active,,38503.26,0.59
3884a5fb-1f5a-41ec-8cd4-5989dd87edaa,DI001,2024-10-06,Active,,,0.58
71b31c91-9806-4af9-a82f-bcce8e25ce3d,DL001,2025-01-26,Active,,115124.91,2.36
71b31c91-9806-4af9-a82f-bcce8e25ce3d,DS001,2024-03-24,Active,300462.47,,2.28
279eeae1-1767-4235-84a8-9d621c5e0a62,DI002,2024-09-26,Active,,,3.28
279eeae1-1767-4235-84a8-9d621c5e0a62,DIN001,2025-09-26,Active,,,4.31
c016c62b-a371-4326-866b-1f526f7f6354,DIN002,2025-03-22,Inactive,,,4.94
c016c62b-a371-4326-866b-1f526f7f6354,DI001,2024-12-16,Active,,,0.67
c016c62b-a371-4326-866b-1f526f7f6354,DS002,2025-06-15,Inactive,298208.43,,2.43
b0b5245d-e29c-461e-b536-30aea995b436,DIN001,2024-11-11,Active,,,2.84
1834a40d-becf-4ded-b198-047f4612d424,DIN002,2023-11-20,Active,,,3.83
b1689df7-04fe-4baa-bab1-53b6f0e4e47a,DI001,2025-05-03,Active,,,4.11
b1689df7-04fe-4baa-bab1-53b6f0e4e47a,DL002,2025-04-30,Active,,148067.0,4.73
b1689df7-04fe-4baa-bab1-53b6f0e4e47a,DS001,2025-05-04,Active,181102.22,,2.72
a7ff70f6-bf5d-457b-beb9-15f5d1e9bcbb,DIN001,2025-09-12,Active,,,4.17
06693b50-3d5a-4e3e-a151-8fd7ab3fa1ae,DI001,2024-05-14,Active,,,2.9
06693b50-3d5a-4e3e-a151-8fd7ab3fa1ae,DL002,2025-08-31,Active,,24094.34,3.24
06693b50-3d5a-4e3e-a151-8fd7ab3fa1ae,DIN001,2024-06-23,Active,,,1.01
ac733524-d43f-41e6-a7aa-dc8156cb6c90,DI001,2024-02-10,Active,,,2.77
f6222b59-6719-47c9-8edd-e3c53b0e4e1a,DIN002,2024-01-21,Active,,,0.73
f6222b59-6719-47c9-8edd-e3c53b0e4e1a,DIN001,2025-04-02,Active,,,1.19
3968be72-f4e0-4062-9ddd-0063381d3d6b,DIN002,2025-06-23,Active,,,2.09
fb20676d-1b58-4fa7-a5e1-9c62a04bc84f,DS002,2025-07-01,Active,19140.84,,1.87
98c2213a-d63d-40cc-8afc-fdf8226d1f0d,DIN001,2025-04-04,Inactive,,,1.83
98c2213a-d63d-40cc-8afc-fdf8226d1f0d,DS001,2024-04-19,Active,265424.66,,3.57
98c2213a-d63d-40cc-8afc-fdf8226d1f0d,DIN002,2025-07-19,Active,,,1.6
65325958-3a89-486c-9cec-001a76b7f0b0,DI002,2025-08-06,Active,,,3.54
65325958-3a89-486c-9cec-001a76b7f0b0,DS001,2025-01-03,Active,437801.27,,3.95
28d4b9f6-0584-41be-9217-6221a9961790,DIN001,2023-12-25,Active,,,2.43
28d4b9f6-0584-41be-9217-6221a9961790,DS001,2024-07-31,Active,289333.39,,1.78
440c9452-e354-41b1-a63d-0fff873e7b6b,DI001,2024-08-15,Active,,,3.55
440c9452-e354-41b1-a63d-0fff873e7b6b,DL002,2025-04-14,Active,,198154.56,3.61
440c9452-e354-41b1-a63d-0fff873e7b6b,DIN002,2025-08-30,Active,,,2.1
9ab933cf-3e3a-4d5a-bdb1-7ff39cb7d33b,DS001,2024-02-05,Active,128315.1,,3.91
9ab933cf-3e3a-4d5a-bdb1-7ff39cb7d33b,DI001,2024-04-03,Active,,,2.03
4d8f5d52-3de4-4ff3-9950-664aeb8e92fe,DIN002,2024-07-02,Active,,,3.68
4d8f5d52-3de4-4ff3-9950-664aeb8e92fe,DS002,2024-02-11,Active,8783.54,,4.51
3c2a1c9e-03b5-4896-86c9-b428f4542ecc,DL002,2024-09-08,Active,,239421.13,4.63
f371bdad-5e2f-4fb5-8474-cc5a67d97fc5,DS002,2025-09-13,Active,46114.37,,4.73
f371bdad-5e2f-4fb5-8474-cc5a67d97fc5,DL002,2025-04-24,Active,,145351.0,3.44
f371bdad-5e2f-4fb5-8474-cc5a67d97fc5,DI001,2024-07-24,Inactive,,,2.31
e4ae628b-5b64-45ed-af95-07d525b3a3b6,DI001,2025-06-24,Active,,,4.2
5654f569-e004-4f12-82fa-5dce42344b41,DS002,2025-09-05,Active,377289.75,,2.79
f67b3a91-63aa-4798-83ff-3aac929b1d0b,DS002,2025-04-13,Active,123010.42,,2.36
7b686aa6-87e4-401d-a180-5cdc1f8a1503,DIN001,2024-07-21,Active,,,4.28
c175284e-65f1-406f-8e48-d96aaf29677c,DS001,2023-11-18,Active,312388.1,,1.02
c175284e-65f1-406f-8e48-d96aaf29677c,DIN001,2024-05-09,Active,,,0.65
3b2628be-1450-4e5b-a584-e91255b06753,DIN001,2024-07-25,Active,,,1.22
3b2628be-1450-4e5b-a584-e91255b06753,DL001,2025-01-26,Active,,259383.04,2.47
76a6e2e6-d4d3-4808-a054-a51cab1ead74,DIN002,2024-06-10,Active,,,3.55
adae1881-3244-4582-85af-270613725e55,DL002,2024-07-28,Active,,85323.96,3.16
62f13cc8-29af-4645-9c25-8de9407f0eb2,DI002,2025-02-21,Active,,,1.52
62f13cc8-29af-4645-9c25-8de9407f0eb2,DL001,2024-12-29,Inactive,,59380.5,3.46
e04e8e51-331e-4317-a796-b4fb518c4545,DI002,2025-09-10,Active,,,1.19
e04e8e51-331e-4317-a796-b4fb518c4545,DI001,2024-03-02,Active,,,3.02
0c6dea88-803a-4c02-910e-111ede1809f8,DI002,2024-04-17,Inactive,,,4.4
0c6dea88-803a-4c02-910e-111ede1809f8,DI001,2024-02-10,Inactive,,,3.52
0c6dea88-803a-4c02-910e-111ede1809f8,DL001,2024-12-29,Active,,78889.99,4.96
379a7280-7d97-4b59-8377-dc890ee6b4f4,DL001,2024-07-28,Active,,21472.27,3.67
379a7280-7d97-4b59-8377-dc890ee6b4f4,DIN002,2024-02-20,Inactive,,,1.84
379a7280-7d97-4b59-8377-dc890ee6b4f4,DI002,2024-01-29,Active,,,3.81
032a5134-5f7f-4b67-bbad-0a56cf8c9d7d,DL002,2025-01-18,Active,,215807.27,2.38
032a5134-5f7f-4b67-bbad-0a56cf8c9d7d,DIN001,2024-12-01,Active,,,3.05
87a598c1-548b-425d-9b42-93b8f28d85ae,DIN001,2025-01-29,Active,,,2.2
87a598c1-548b-425d-9b42-93b8f28d85ae,DI002,2024-12-10,Active,,,4.22
87a598c1-548b-425d-9b42-93b8f28d85ae,DL002,2025-07-21,Inactive,,234711.59,0.64
8f670b23-c348-4cb9-899d-3ee9f5c67363,DS002,2025-06-28,Active,212354.52,,4.35
8f670b23-c348-4cb9-899d-3ee9f5c67363,DIN001,2024-03-12,Active,,,4.78
8f670b23-c348-4cb9-899d-3ee9f5c67363,DS001,2024-02-16,Active,180435.26,,3.05
0269fea5-cfa5-4d51-b30d-ec55ca0aea3d,DIN001,2023-10-24,Active,,,4.02
0269fea5-cfa5-4d51-b30d-ec55ca0aea3d,DL002,2025-10-09,Active,,174513.85,2.66
0269fea5-cfa5-4d51-b30d-ec55ca0aea3d,DS001,2025-06-09,Active,5100.66,,1.5
8c62ac8f-e16e-4d84-9c7d-fedf6d63c782,DIN002,2024-10-21,Active,,,4.88
54ec3f33-8a62-4cbd-a582-b678ad5229dd,DIN001,2024-12-30,Active,,,2.88
b0fbb74e-ba90-4409-9452-37cf47018202,DS001,2023-10-25,Active,134823.68,,2.98
b0fbb74e-ba90-4409-9452-37cf47018202,DIN002,2024-09-02,Inactive,,,4.54
51208bbb-987f-4999-8d43-a1abc3f2acb6,DI001,2024-12-06,Active,,,1.94
51208bbb-987f-4999-8d43-a1abc3f2acb6,DL001,2024-04-17,Inactive,,18133.83,1.87
bf15047b-1083-4398-9d91-6bfe1561191a,DL001,2024-02-21,Active,,273701.85,2.48
bf15047b-1083-4398-9d91-6bfe1561191a,DI002,2025-03-12,Active,,,1.34
1e932e0f-b75f-493e-a7eb-de630f3ecc0e,DS001,2024-08-19,Active,11289.14,,2.16
1e932e0f-b75f-493e-a7eb-de630f3ecc0e,DIN001,2024-01-11,Active,,,3.2
1e932e0f-b75f-493e-a7eb-de630f3ecc0e,DI001,2025-07-08,Active,,,4.81
aba95125-02ee-4ad5-87a9-605472227e55,DS002,2024-03-11,Active,233705.48,,4.49
aba95125-02ee-4ad5-87a9-605472227e55,DL001,2025-09-03,Active,,141713.94,1.94
1ae569a6-8765-41b9-b41d-31d3eaf3e8e5,DIN002,2023-12-09,Active,,,3.17
1ae569a6-8765-41b9-b41d-31d3eaf3e8e5,DIN001,2024-05-20,Active,,,2.27
bcc50e86-dcf7-404d-8960-f59610b92d22,DIN002,2024-07-08,Active,,,0.82
16a267f5-cfb1-4384-b346-88aa4113fc45,DIN001,2025-10-01,Active,,,4.37
16a267f5-cfb1-4384-b346-88aa4113fc45,DL001,2025-06-12,Active,,92009.95,3.88
16a267f5-cfb1-4384-b346-88aa4113fc45,DL002,2024-04-17,Active,,84435.57,2.07
46feacd4-fe13-43cd-8f2d-5c15eb346d3a,DI001,2025-06-24,Active,,,3.05
46feacd4-fe13-43cd-8f2d-5c15eb346d3a,DS001,2023-12-19,Active,112953.92,,0.71
4b47d68c-8b6e-46ae-910c-a79b50ea1d0c,DIN001,2023-12-21,Active,,,3.54
4b47d68c-8b6e-46ae-910c-a79b50ea1d0c,DIN002,2025-04-11,Active,,,4.78
ab912fb4-ff58-49d6-8d83-0a1107ab7470,DI002,2024-12-30,Inactive,,,3.66
ab912fb4-ff58-49d6-8d83-0a1107ab7470,DL001,2025-08-29,Active,,14481.89,4.84
159d47e1-02a7-4e99-822d-94c01767f99d,DI002,2025-05-14,Inactive,,,3.2
159d47e1-02a7-4e99-822d-94c01767f99d,DIN002,2025-06-11,Inactive,,,0.81
159d47e1-02a7-4e99-822d-94c01767f99d,DS001,2024-10-31,Active,260652.74,,3.6
69ee1888-6615-4fd3-9678-8ca5bb619a2d,DL002,2024-11-27,Active,,166087.68,1.85
69ee1888-6615-4fd3-9678-8ca5bb619a2d,DIN002,2025-03-12,Active,,,0.58
69ee1888-6615-4fd3-9678-8ca5bb619a2d,DL001,2024-11-28,Active,,296210.76,3.88
cff259de-d373-4cb7-b074-5318c762874a,DL001,2025-01-26,Inactive,,34791.55,1.3
cff259de-d373-4cb7-b074-5318c762874a,DS002,2024-05-01,Active,106676.18,,3.71
e80c905b-77ed-46a4-bb95-d75812655208,DS002,2024-08-25,Active,200433.16,,2.17
e80c905b-77ed-46a4-bb95-d75812655208,DS001,2024-02-12,Active,330907.52,,3.99
e80c905b-77ed-46a4-bb95-d75812655208,DI001,2025-09-11,Active,,,2.94
459471a9-9919-44d7-824f-e41117e3f93c,DI001,2024-01-10,Active,,,3.11
459471a9-9919-44d7-824f-e41117e3f93c,DS001,2025-07-16,Active,281090.64,,1.86
459471a9-9919-44d7-824f-e41117e3f93c,DL002,2023-12-21,Active,,108975.52,1.06
cdb2d35e-0509-41f1-9815-74f93967bad4,DI001,2024-09-20,Active,,,2.27
cdb2d35e-0509-41f1-9815-74f93967bad4,DS001,2025-09-07,Active,360532.58,,1.14
cdb2d35e-0509-41f1-9815-74f93967bad4,DI002,2025-03-16,Active,,,4.66
1d08532b-6f98-4b76-a394-9bbca4b7754a,DI001,2024-07-28,Active,,,4.48
1d08532b-6f98-4b76-a394-9bbca4b7754a,DIN002,2024-07-02,Active,,,0.96
1d08532b-6f98-4b76-a394-9bbca4b7754a,DI002,2024-05-06,Active,,,2.59
9e18a920-5892-4edb-835f-2b9101d32a6f,DL001,2025-02-20,Active,,62212.47,3.15
9e18a920-5892-4edb-835f-2b9101d32a6f,DIN002,2024-01-12,Active,,,3.38
9e18a920-5892-4edb-835f-2b9101d32a6f,DI001,2025-04-01,Active,,,1.1
19d5ab59-5793-46d7-9172-8d6f01c00fa7,DS002,2025-09-28,Active,346219.4,,1.39
19d5ab59-5793-46d7-9172-8d6f01c00fa7,DI002,2024-06-15,Active,,,2.8
a549dbf6-a03b-4e61-9de6-3714e20e9c0b,DL002,2024-08-14,Active,,204859.22,2.54
016c639b-a5bf-42d8-99bb-67012b6e6210,DIN001,2024-06-27,Active,,,1.49
c5414c25-4bea-464c-abf0-790a963b203f,DIN001,2025-02-26,Active,,,4.34
c5414c25-4bea-464c-abf0-790a963b203f,DL002,2023-12-31,Inactive,,37622.64,4.41
c5414c25-4bea-464c-abf0-790a963b203f,DI002,2025-09-11,Active,,,1.9
e864e2bc-95da-4335-b124-831ab04b91ea,DL002,2023-11-30,Active,,91945.14,2.37
08d53249-c6a7-4336-a2bc-0506a086a65d,DL001,2024-08-11,Active,,277112.89,4.42
ceb3bab5-2f9f-4733-881f-54bc3dd6e7d4,DIN001,2025-06-17,Inactive,,,2.62
080a1cf5-a6f3-4448-8a76-c888e7b1a394,DS002,2024-03-30,Active,444152.18,,2.66
080a1cf5-a6f3-4448-8a76-c888e7b1a394,DI001,2024-12-04,Active,,,0.77
080a1cf5-a6f3-4448-8a76-c888e7b1a394,DL002,2025-04-15,Active,,26475.3,2.32
8b938e68-4747-40cf-8e60-792aa538bfa0,DIN001,2024-08-15,Active,,,2.22
8b938e68-4747-40cf-8e60-792aa538bfa0,DS002,2025-08-17,Active,234077.51,,1.1
8b938e68-4747-40cf-8e60-792aa538bfa0,DI001,2024-10-26,Active,,,0.95
9bbcd113-2aff-4869-a0a0-396cf95ae2b5,DS001,2024-06-27,Inactive,91832.35,,4.93
9bbcd113-2aff-4869-a0a0-396cf95ae2b5,DL001,2024-09-01,Active,,136112.61,4.92
ed8e16a5-c99e-4a5f-9cdc-615042011905,DI001,2024-04-12,Active,,,4.1
8a89d718-ae43-417c-b90d-7320db20d282,DI002,2025-09-18,Active,,,0.65
8a89d718-ae43-417c-b90d-7320db20d282,DIN001,2024-05-09,Active,,,1.58
8a89d718-ae43-417c-b90d-7320db20d282,DS002,2025-04-28,Active,328973.87,,1.64
58dc6a99-97d4-46bd-89c8-521edd271b92,DS001,2025-01-22,Active,276842.52,,3.98
18b8f174-381b-40fa-b2a3-8776db2cab25,DL002,2024-08-15,Active,,208083.91,4.9
18b8f174-381b-40fa-b2a3-8776db2cab25,DI001,2023-11-28,Active,,,2.01
